0.10632482492779172,4
0.3501461535276755,3
0.46993067671574495,3
0.15265643194950074,5
0.7175749825758473,4
1.2670385659287213,5
0.2057201387530343,5
1.357104609572054,5
1.3011828590977066,5
0.9954074378257084,5
0.03193811157546183,5
0.20525182435677103,5
0.07117755479052519,3
1.3445206722350538,5
1.3117346924870428,4
1.138413463459897,5
0.23212475176091552,5
1.126076108370302,4
0.9173859066233206,5
0.2955501582051549,5
1.3091546199362876,2
1.2944076668869124,5
0.26524920377185335,5
0.8680864424573177,5
0.755338395071219,5
1.3363665979941397,5
0.1582386067520415,4
1.2992488344999478,5
0.04838550571481978,5
1.035238616681973,4
1.373848742847524,5
0.39083929848650495,4
0.7449613171909143,5
0.7524215026006612,5
1.2422231255850087,5
0.9864356244051911,4
1.099981759379628,5
0.681709509911894,5
0.1975819451969154,4
0.20373895296144548,5
0.5190101611201009,5
1.2098217175744017,5
1.339901481298669,4
1.1654447925270828,5
0.6937088524804865,4
0.08785590075626198,5
0.14108705386040318,5
0.3494790571290747,2
0.6901143552112157,5
1.1796510842125776,5
0.4205173906507862,4
1.3612945469648061,5
0.10811507599761758,5
0.5557825395006288,3
0.15566213502670445,4
0.4226505391255086,5
0.3554966757177174,5
0.4472005545008382,5
1.2163071711635576,4
0.9965798436233758,4
0.03283619695410224,5
0.41981306476182617,5
0.002564801672894717,5
0.369420832166291,5
0.6638862157960924,5
1.000879537331935,3
0.6948697039450126,5
0.41003966132568925,4
0.0946186704662859,4
1.0634303199635358,4
1.156048335953048,3
0.32191445184163975,3
1.3607056145350467,5
0.3011972473329904,2
1.3866995404896272,5
0.5453821384820877,3
0.8864244238826784,4
0.9139591451854018,5
1.1226023551060194,5
0.36507328637940967,5
0.6775026348942436,4
0.9325390981929501,3
0.8728861573567642,5
0.6444015116539642,4
0.009775888275816007,4
0.18526451964728166,5
0.17235362867686932,5
0.8426884187637587,4
1.2896769585646128,5
1.3140222290108983,5
1.296478397492858,5
0.3214988091725235,5
1.3808375722692205,5
0.8926987163434096,4
0.5824780989679947,5
1.2790089593511653,3
1.2468264053895883,4
1.1513050661109556,4
1.2067276606361583,4
0.9294473615040495,5
